Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count
368.09,220482,185152,127619,4.56,316192,231248,205610,179314983224,78652835328,234123.9587,114059033,1120964,354
373.99,221066,184302,128565,4.02,311490,229502,199177,147230410369,79743009950,241833.8269,114141370,1074413,310
387.88,220769,178895,127624,3.08,312900,235001,188265,107402741783,78765515640,246616.9677,114274912,1034584,327
366.33,210977,174993,123782,3.27,291066,219035,179044,120532907374,79413962613,245792.1241,114407057,1042047,312
377.24,214555,186904,121878,5.43,313934,231104,203142,199500184878,78372157982,243008.2427,114483380,1079688,344
364.19,234527,197640,138738,4.93,340740,256338,209872,186693081226,79615836276,246299.1695,114574538,1089837,304
365.19,234962,198593,134466,4.11,316213,235631,199538,152924068259,78394336174,240506.6408,114681320,1035013,323
389.49,330343,311898,191586,11.85,445217,340570,320155,538006886531,79872680412,254113.4795,114769439,1406016,355
384.66,302262,255255,176095,7.64,428743,325762,276293,318642907595,78013250896,244661.5442,114864795,1244808,341
385.36,260769,209926,155535,4.79,379637,294928,214501,174319934634,79259285506,249157.4172,114969134,1090001,336
371.06,247809,192028,151836,3.44,402408,324285,210133,132890442848,79769667516,252148.0498,115086593,1095309,313
340.19,260519,208767,158146,4.07,401767,315123,224427,176908105832,79397633332,255543.1583,115219227,1133662,342
344.25,254266,208717,148625,3.87,367103,284314,214855,159389045782,77951908536,249373.9827,115326897,1081497,333
320.19,249970,207391,144834,2.97,377128,294431,207369,128840734977,78907480390,256221.4679,115445626,1084100,353
349.18,266545,211805,158749,2.72,392544,311328,212072,109209158178,78963329478,248121.4467,115597682,1087537,334
352.02,241610,195401,148031,2.61,358513,280483,204365,102666573843,78060701536,247769.8252,115750687,1034790,337
354.21,227909,185589,136289,2.26,357624,283461,180909,83509486824,78219863288,254199.3072,115936045,984559,330
357.67,222287,190972,120220,2.36,348447,276790,179641,86032333679,77232274120,252519.4224,116082881,966479,300
354.01,247113,208170,143706,2.97,370708,286239,213931,121961991712,77899985330,251418.9419,116200144,1080187,293
359.92,273378,220074,159883,3.73,370761,288447,215760,153890704190,77337826258,250888.4762,116297887,1088234,286
359.86,297648,236383,173574,2.95,368437,286783,223127,119863366771,77669896295,253214.6819,116398841,1079040,296
353.09,228640,186271,140695,2.58,361319,281599,197649,100691869694,78153314780,253031.2371,116524728,1018741,273
345.83,218675,181655,133815,2.35,352205,274049,191370,93806763969,77516194687,254357.382,116670052,1002138,328
346.32,213851,175219,129089,2.01,328233,256979,177154,79724495395,77451328901,249457.7118,116855428,956528,329
352.67,205375,174313,119998,2.11,339462,270853,172232,83002261988,77657372343,251323.8346,116988815,985452,301
353.84,227219,195938,132684,2.23,328559,251083,191006,90700178586,78307833105,254987.7643,117101286,1027690,310
340.85,241638,205498,140564,2.62,350221,268038,201964,109232953367,78747165348,265383.1585,117208901,1083502,281
341.91,248826,207124,144047,2.02,352705,277220,190336,85972225652,76951259805,259382.3062,117319229,1035384,302
351.2,240255,203039,141046,2.06,349359,273049,190894,87114899986,75375596104,254594.1659,117439510,1019446,368
365.41,255441,211757,155067,2,374349,295119,203554,80387358281,77357297734,257731.4794,117574906,1049571,342
370.88,255094,199181,161675,1.61,365867,293311,198208,64197264627,76569429799,262559.7762,117739687,1036351,293
374.4,261563,197462,165093,1.34,356874,285525,189265,49653860265,79786775919,260752.4476,117980843,1004701,313
386.91,265960,207634,168559,1.95,371009,292939,204975,76063541206,78295187648,259780.9543,118137338,1092162,354
381.41,282647,219044,178269,1.93,405963,326903,212378,75080099063,80096589404,265919.1653,118293283,1127396,345
379.04,280679,228449,169169,2.06,393764,315375,213524,75643030426,79547880329,260079.179,118455064,1093927,312
377.82,298648,241311,202747,1.76,533511,446866,268901,74178882628,80133031649,265545.748,118634350,1249576,300
365.58,289959,236916,186685,1.49,483916,402238,243321,63068023041,78926805019,262450.2101,118849286,1161135,292
368.53,285430,215243,186919,0.91,431067,354468,217000,36291623945,79293510847,264144.0378,119156794,1051772,314
378.44,262374,183242,186896,1.04,367266,297272,192836,40183042347,78440855920,253714.0929,119470702,995711,283
379.41,281030,216967,188648,1.41,396357,319047,215929,56873119620,80373648781,267424.9409,119623113,1128930,350
368.83,280954,221294,189263,1.51,389225,308966,224568,61935567910,79106046104,264326.5699,119758362,1105678,317
391.46,287697,238007,188364,1.94,421969,334545,254308,74178258309,79399947057,262889.3283,119887301,1159354,299
414.5,294565,225725,209897,1.69,452632,366664,267801,63311659678,79547201646,264632.0375,120034215,1189043,318
409.57,290093,211511,206835,1.59,430670,348025,259733,58483044067,78856378259,265293.0131,120213795,1132837,299
412.52,252397,194758,174411,0.92,394318,318974,206861,32203857762,80084922236,270618.4473,120495484,1012156,307
406.3,230959,194974,154306,0.99,350599,276177,198483,33050174347,79042948835,263123.7684,120761592,965206,288
393.11,244771,208540,165242,1.6,382457,300969,220035,55960128939,79016361979,255042.5903,120905313,1086139,318
403.74,279849,237916,169240,1.18,386285,303401,220782,43438225272,79863638745,261270.7462,121051661,1078466,309
388.77,269635,221564,179514,1.65,409334,325468,228434,64546938423,79792369114,264434.5193,121175740,1139608,319
387.54,253802,215133,167517,1.78,377289,294231,230600,68638448298,79579101714,269899.6122,121296960,1107849,327
382.76,260734,212855,178043,1.59,390866,310398,231751,63336696249,79189425544,262882.3879,121450211,1111013,284
386.76,287950,237709,178544,1.06,411117,331932,233890,40821601761,79268978218,264362.7692,121642798,1089587,292
396.49,241507,203912,160002,0.91,383398,307001,215121,33958389367,79282977653,268618.7783,121821548,1050753,323
383.61,279315,237710,183751,1.46,416670,330400,242132,59556293025,79012728281,257635.824,121950360,1156870,288
388.17,309899,268285,183982,1.16,410326,326256,235392,44994623512,79616921576,264416.6088,122117552,1119359,303
402.66,257130,215243,173494,0.98,465901,384025,226674,36929765158,79492127790,262921.7818,122343639,1137324,273
416.89,262021,222809,174047,1.39,426633,338757,235380,50351219255,79336277230,260937.2006,122473722,1128431,314
456.32,270363,221237,185542,1.76,459937,368222,257828,59743475915,79584660676,268987.9676,122613507,1171971,312
435.82,267147,211947,180253,1.65,433313,351557,231675,55699556300,79093696984,270855.0568,122763040,1131722,306
454.74,250033,207997,165088,0.95,397032,319703,213602,29270287574,79701963471,261643.365,123056028,1016465,290
444.45,278660,225917,195513,1.23,431764,350860,230455,43036804081,79396785999,264378.0815,123244841,1147695,290
450.86,273967,229972,189996,1.47,417243,334163,235984,50067322104,78793907472,265163.0229,123382004,1157455,320
463.91,298903,244293,186886,1.59,427869,342621,236337,52469222811,79640154012,268484.3011,123660677,1096582,289
462.78,313670,262008,178836,1.76,409178,324161,228187,58433082358,79708979348,264618.1822,123896051,1099253,295
476.87,304474,263974,174895,1.69,426682,338420,243514,54834222262,79735847173,270725.9898,124021348,1156377,297
461.03,263608,208573,177651,1.21,425066,346474,218112,34540619732,79752260413,265454.2954,124234532,1067063,299
448.51,252037,203688,168514,1.09,385068,311005,203575,34544174003,79665549484,273273.2668,124406381,1037428,295
461.01,278012,234310,180797,1.48,417196,333239,227418,47985935398,79057383494,264013.4807,124534171,1105512,303
482.71,286456,237990,196259,2.42,435594,344458,262656,74866465876,79420719589,269938.1603,124655246,1173012,307
478.76,265456,223690,176407,2.72,416577,323275,260593,80394403719,78884707574,266830.9124,124776511,1120798,291
471.82,273460,229369,178600,1.63,436937,328301,266380,46783318521,80648971146,275283.4507,124898076,1122748,310
510.43,280489,241955,180732,2.24,442114,350677,272013,68357121233,78540212070,274936.7927,125028619,1162871,317
552.26,274517,234962,176883,2.39,464448,368624,271021,66371016498,79852230557,278233.8347,125164680,1172183,312
560.01,256579,219147,166938,2.37,451267,360119,257725,62695231579,79155483331,280235.5571,125292829,1148006,300
609.13,299254,256121,188605,2.92,469915,367072,276191,76578870525,78782841274,268619.2702,125424214,1213632,333
604.98,313820,265707,191684,3.5,460524,354143,289803,93649625593,79715083050,280066.8046,125563895,1240072,320
569.4,299065,252509,190085,2.16,477885,378494,277968,61060602390,78851915577,280107.1251,125711137,1205924,333
520.22,281202,234042,175827,4.96,417612,323721,253156,142517747433,79349591096,277569.0916,125836181,1173330,283
518.83,286205,228398,180418,1.47,446478,363813,216578,45168615208,78391315304,276594.2306,126006348,1102889,303
537.99,259296,214532,157803,1.22,408303,330592,200466,34986023055,80422510325,276630.2627,126346993,992335,298
576,250953,210607,146974,1.14,440192,361916,193149,30780782615,79310759260,285270.8271,126699631,993930,305
616.14,282404,238972,171852,3.13,430099,337220,244561,78983988030,80194820798,288183.5567,126819085,1183915,315
586.23,290470,235370,187697,3.27,438073,341551,253918,87210450983,79417362821,291797.5556,126939024,1172361,309
598.26,255831,209910,164710,1.76,403142,314995,219554,44017238565,78455307924,274311.2988,127044663,1071389,295
616.55,252503,214537,161637,1.93,410608,321281,226186,47047850997,79655755902,286334.5167,127169292,1114178,293
567.67,261298,205745,182979,1.97,410141,324670,231599,54133415152,78593382248,284417.8054,127284554,1134337,312
596.93,240144,193783,163176,1.51,401719,318912,218993,37247774997,79071561462,284714.3389,127464118,1055722,308
602.3,233244,190084,150713,1.54,376885,300761,195823,36457991314,79796966700,287939.1606,127629934,1034515,297
591.36,252399,206144,169414,1.92,395197,312575,217167,50119786947,78739456406,283120.0076,127764431,1102501,283
554.82,260372,214425,168872,2.34,403949,318398,229610,64453892343,79147899784,285510.2449,127872855,1149816,297
573.44,259689,216522,169515,2.5,401998,315347,233392,65315353811,80408427175,289906.1899,127985039,1150822,290
558.36,251962,208719,165729,2.17,381124,298899,220585,56230297216,78459732756,286073.0634,128086079,1092429,269
544.14,257710,212272,169355,2.34,403955,317328,238648,63672809905,79415441036,280182.386,128200571,1122160,312
568.26,274815,227978,181894,1.62,425305,339044,268434,42794623984,79201181970,283508.9806,128388821,1092064,317
590.72,278264,233830,180064,1.72,453642,352728,302990,45496784769,79221016663,285898.3644,128634954,1142703,260
586.35,307140,256874,200658,2.24,470822,368932,312073,63655438361,79648873534,278583.3886,128818366,1241593,312
589.17,311201,260449,202622,3.16,444755,350976,294958,84560575140,79074915212,279636.5702,128973224,1215285,283
637.74,329645,272658,214416,3.24,488008,387350,307021,83601467306,79951277395,281807.8559,129132644,1261767,305
643.16,325499,279132,192971,5.28,537242,422760,321536,138817534460,79627450773,283549.4698,129284666,1342281,296
654.55,319451,230449,215898,3.05,476663,382246,290730,74197672209,79037397236,285546.1857,129431952,1193950,301
658.7,262066,207138,172820,2.77,477560,389997,238806,70165553145,79608772275,280966.9359,129550133,1162872,279
638.17,268525,216430,169585,2.03,404962,318293,222459,44525185130,80319231358,286901.0897,129681011,1074305,306
607.9,271343,224924,170762,3.28,403845,313576,237443,80001622383,79552645599,289574.4372,129784777,1146949,300
637.23,270186,228100,171106,2.9,407729,315935,241073,66555945514,79413268364,287688.3518,129891256,1147101,274
585.25,321381,280047,198745,4.19,458030,358043,277171,108363073898,80401648551,295181.6095,129991984,1254308,303
612.32,294949,239765,189529,3.58,426189,326021,259093,89685037081,78882857208,286676.6523,130128002,1142743,252
626.83,267425,222026,178186,3.9,401214,316684,236823,91695148943,78458935977,281844.035,130224842,1140417,312
636.07,265630,211342,179262,2.9,407771,321456,236751,66456740443,80390812298,292173.1417,130335890,1139562,326
683.98,258924,210090,166701,4.39,429897,330475,260301,98656135135,79617170233,286869.8532,130453202,1177372,281
729.59,294726,246135,180702,5.15,465651,353418,283579,114189559877,80353454827,300739.6361,130574633,1256783,269
731.55,293980,241305,185139,4.5,452769,346070,274600,96068312188,78498863946,292932.1504,130692625,1206703,278
752.53,280129,223421,184277,5.51,451586,346682,269313,113634752762,79683258757,289658.8006,130819038,1227653,275
737.15,279919,231269,176431,4.92,426829,328207,261071,99481529136,79183032550,293670.9535,130936929,1163876,285
730.6,258943,204600,173211,3.33,446762,353464,242191,66560418720,80034402241,293762.6595,131063070,1136712,259
774.9,259139,212003,169414,5.3,424287,318880,268855,102605721507,80944343007,306346.6018,131205836,1170839,272
978.69,256428,214452,158464,10.32,494406,358951,319015,170448206739,78950689587,303868.9075,131347921,1234419,304
1043.16,258351,217298,154612,16.46,516263,362647,351786,259308818014,79459728805,303251.2505,131501277,1275169,268
1103.19,285996,236837,175748,9.61,509462,373948,325937,138143515214,79836396470,306097.1481,131647330,1258441,311
1210.59,297635,240672,190444,9.23,535915,395280,339755,125109768991,79404156622,308011.7001,131807270,1280434,314
1225.5,290914,237129,182184,10.04,574823,421120,348378,133169446656,78552567530,306700.5055,131971135,1298568,278
1216.98,282031,228473,179056,10.57,535635,392830,339836,139786171813,80667103300,314493.4455,132138366,1288953,265
1279.96,278860,217376,183933,7.48,540285,412619,310567,92563339823,79093105359,311835.6593,132297216,1231759,283
1255.72,280337,223217,179101,7.25,528656,399415,309137,87310659101,80042761416,317391.222,132467240,1210603,255
1088.37,256710,213966,158487,16.79,517725,378897,324847,238075118250,79929732115,321688.6868,132608313,1280285,299
1050.04,276725,223571,177603,6.11,470632,350226,292849,87031984990,80324648072,324396.8739,132764090,1165508,285
1129.84,267256,210566,178850,5.39,461854,348454,276599,67945681638,80371646458,325770.1104,132923366,1126532,290
1232.11,278638,219128,185396,6.76,491628,369591,296349,85478387564,78290503497,328131.9598,133079160,1184604,317
1169.06,277794,220524,186161,7.07,508947,392369,299322,94274611075,80306580523,326202.6343,133230786,1227187,278
1228.52,262456,213796,175161,6.49,495600,382875,290770,81160820583,79462467859,332255.1144,133387146,1193339,288
1233.73,252610,209852,166629,5.31,460716,357034,262995,63895643119,79102214140,323388.492,133546324,1133096,294
1258.31,279829,233249,185245,5.99,485360,371075,291205,75294263372,78877776240,328427.9815,133697362,1217953,319
1367.65,262291,218930,169188,8.69,513876,382214,320519,100880101955,79297032568,330782.0894,133845514,1252236,290
1377.75,261451,214841,172358,7.56,495988,375040,293798,83504044289,80221317406,338213.5899,133991418,1213930,263
1111.49,249215,204330,165135,9.19,454587,336305,282580,121058979442,79404809729,333611.3356,134116466,1178190,293
1234.56,245969,202489,165113,10.84,453378,333798,288007,131621951860,79064072567,337203.7795,134248910,1182794,311
1234.1,244803,194458,165714,6.86,452831,349741,261366,80179001262,79863148815,342782.1891,134378221,1140666,275
1392.45,234312,191882,154778,7.97,447566,337412,270616,81094537437,79272400668,344284.8207,134505897,1117744,313
1318.47,255142,214712,165238,9.41,469768,341994,305992,108165111899,79668647992,349323.0236,134639834,1207263,289
1368.22,260307,210105,172559,7.66,479431,362068,285319,85152958296,78759805850,350582.3676,134786745,1194595,311
1241.51,270901,227234,162658,8.41,430742,315701,276955,100000938092,78826557381,356131.184,134913605,1140980,263
1330.78,280337,227599,180282,8.2,480759,352705,317461,94810705889,79412823469,353864.8024,135075408,1190834,326
1379.13,288454,235138,186469,11.62,531973,386797,365069,140718048076,78940120803,346680.4233,135270978,1293963,294
1379.35,269102,224892,170170,9.79,504767,374001,327268,113279829168,78000929398,344782.5762,135470328,1218241,305
1314.18,266116,223000,169391,10.83,483761,353665,323369,128793092351,81091114055,355631.6947,135649609,1244924,268
1374.57,279533,236591,172251,12.82,504674,362817,346409,153670444525,79242528840,363456.7296,135817627,1300451,315
1513.9,280938,234479,173029,16,523487,372984,356372,175725125692,79383052926,363476.4797,135982636,1302891,320
1667.22,282102,235446,172230,17.38,552085,392793,366885,173452930944,79239413970,359884.1034,136159308,1314906,333
1597.44,278366,231421,170169,22.92,538660,376425,368400,232624122045,79245711874,368332.2937,136336573,1309863,336
1721.48,284357,240002,168137,25.81,527200,362754,378187,252332377959,78945097196,367925.2545,136522848,1316904,312
1679.14,278049,223649,173168,19.24,508149,355998,348401,179640400255,79431746322,369168.7526,136754948,1227828,281
1614.64,273678,223410,168462,16.51,506071,358796,338433,160070061791,79781005643,383343.6912,136970569,1230638,312
1752.87,287171,237519,168122,22.69,528317,370797,355610,212876143856,78973896198,380557.1218,137167956,1275739,304
1772.05,303291,248994,178824,24.5,539343,375842,373290,233573642120,79167701041,378192.1621,137346091,1327544,307
1743,303384,247452,184409,22.37,545138,371874,388241,213088755493,79638181587,379900.8951,137533543,1320357,299
1787.69,293919,237047,176555,19.14,535331,383053,353903,175206973615,79245756715,385283.5901,137727182,1270521,286
1844.84,294371,233356,183240,20.05,525546,377478,355812,180073474689,79663712564,394544.4684,137913054,1290300,294
1817.48,283012,232547,174827,21.08,497216,358700,348403,188806380037,78462217650,388371.9376,138092293,1252364,302
1802.96,268986,219172,172124,17.45,475906,346296,321152,150406446159,79934298329,397958.5405,138278465,1206665,290
1779.4,276060,219069,162266,20.98,483580,333114,317900,178714935402,79211489509,397183.1821,138430144,1210500,291
1782.83,287173,227669,183772,19.7,504943,365116,344632,173040148593,79165657916,397159.1304,138608964,1217916,282
1851.14,272675,226429,166113,20.37,514955,370631,332789,173353196892,79955215518,403378.931,138774226,1258503,291
1939.61,297137,244071,180679,21.52,534220,372884,371730,183087330179,79022912660,395667.3644,138949120,1298425,310
1957.47,303809,247546,189391,22.11,560058,395536,378085,186185551001,80348254313,409076.0251,139134599,1323618,305
1915.12,308321,248359,195607,22.8,563400,393478,391425,201536365984,79253329738,402686.421,139329544,1337507,288
1935.14,290252,237718,181426,17.79,526308,373490,344389,144972264178,79171256964,394283.884,139523509,1233518,307
1778.07,282942,238428,166585,30.31,523305,355070,366417,272678365073,79374067746,411064.5227,139693479,1312178,286
1578.19,263356,215021,161385,38.4,505458,337508,363297,373797248353,79485929271,408130.2134,139844661,1302882,313
1625.17,287056,233666,176390,20.61,519780,367963,352260,210130693063,79139574634,416083.7354,140027330,1285208,297
1481.88,269072,223682,167521,15.79,504846,358198,331626,165093586374,79546954198,413567.4142,140218479,1232758,289
1446.1,266926,215761,172947,14.88,507300,372230,324477,158443481334,80020278811,415820.2382,140391055,1236241,290
1460.23,257745,206017,168652,11.51,501320,365786,322499,118466010557,79525213088,419010.0404,140558064,1202432,301
1422.58,243967,195620,158566,11.56,483032,350796,304570,117851797297,79011076084,418148.8532,140716944,1179859,298
1571.49,266664,214668,170946,12.29,493028,368935,303377,118599353229,79006491494,419972.242,140878498,1185925,290
1488.67,273567,209300,184509,11.92,512730,385980,314116,124935317747,80204963191,423581.9243,141037554,1240182,310
1568.65,280421,222477,183985,12.94,485752,356110,324092,130985895074,78387565954,408669.6429,141193510,1235048,308
1538.37,268046,217433,173686,11.13,510197,367971,332369,112789006531,79305219314,413048.9933,141352767,1234903,329
1529.75,250214,207555,160543,13.93,450403,331034,296518,137793802658,79958598303,424898.9037,141496230,1208640,290
1651.48,231306,186740,155046,11.16,475945,344486,308059,99200636716,80181267152,437561.5037,141653753,1160519,289
1726.33,227039,187223,148661,15.3,445634,321681,297600,132472579830,79493606924,432345.8003,141789986,1180104,293
1834.48,260988,218286,164617,16.38,478301,350635,311681,137159601599,79774629929,434026.8071,141926066,1216417,307
1872.1,282852,234554,181951,16.16,514848,380184,334657,140390240389,78853248198,429447.3496,142079747,1275347,336
1795.63,299300,256110,172461,15.34,526230,391060,328374,134143820746,79578457910,432057.6987,142230307,1256065,298
1827.06,299592,254502,171346,15.1,542036,386038,354712,132247327143,78909846121,429179.5044,142395729,1284767,301
1767.77,290122,236839,181345,18.13,530930,393232,354326,171780234615,79389044621,426231.8747,142566349,1325679,323
1921.18,273927,227489,170900,19.31,524815,379079,357999,162674252399,80020449998,436440.2978,142737891,1293352,312
1848.69,285888,220807,184109,17.26,525433,385416,343535,149068956179,79905655379,446680.906,142901791,1277890,346
1794.83,290621,243897,172685,20.4,528025,383969,353398,189463051239,79051271908,439958.3667,143067186,1321388,320
1805.64,301540,244562,185046,20.6,524909,379074,354966,188700812770,79837150538,447640.4158,143232559,1308992,300
1823.03,282597,234799,173164,22.21,510500,365578,355053,193802222899,79543048766,451434.9381,143401565,1272298,322
1776.16,293591,244714,176293,19.61,536796,366379,385862,177580645455,79540830307,445481.0982,143583060,1299760,298
1809.76,302910,248371,190104,17.67,528266,383564,356470,158800115050,79775838240,452384.3821,143759198,1291231,290
1805.49,283078,230705,177640,16.1,522739,373850,355194,141122871221,79891558867,463782.8908,143929374,1262309,302
1783.94,262290,213705,164859,16,486598,350945,318928,138089306566,78907502960,457142.7044,144108310,1206064,294
1682.05,294738,247658,171577,19.28,512937,361755,355570,187501594542,79583607881,453702.2598,144271173,1307460,297
1668.69,307086,238403,187895,16.78,543376,395888,345323,163876571793,79680630933,458818.2224,144434666,1298959,305
1583.24,292236,238426,173782,16.96,540297,385073,362455,176580847487,79191815077,456644.1132,144599920,1309468,312
1588.34,303999,235987,198389,17.12,565629,400517,376248,179094812700,80036668207,466920.5202,144769781,1349663,291
1699.89,287296,227291,182562,15.65,532968,394907,346612,145286643587,79967589918,478075.4561,144934484,1265836,289
1713.94,276153,219948,176742,13.08,513297,379138,332919,118832877161,79595845321,473457.0397,145117177,1230764,294
1686.74,253146,207354,159032,13.65,496774,363639,322341,124092555106,79579152301,477351.3128,145297002,1211918,293
1816.48,283700,228885,179867,17.01,519213,380797,340634,150489681921,79770894158,487236.732,145461535,1269901,307
1841.4,292516,242855,180710,18.8,528552,376327,365509,167319411691,79725015050,486381.4378,145621802,1300973,304
1919.08,303751,256974,179925,23.84,544400,379500,388667,210893109900,79072966214,482269.2595,145798133,1354603,298
1967.67,306647,256498,176795,22.35,594579,398764,429181,191869919452,79787949899,488263.6552,145992524,1368006,276
2134.46,319483,240049,208843,22.97,598825,435279,389840,186231148818,78916731068,490883.6004,146145410,1358619,290
2009.19,289567,236195,184530,18.28,551394,387553,370589,146063400928,79806573012,493933.1209,146262792,1293333,296
2076.62,289376,236902,176183,15.36,515591,374441,330645,112039248727,79996584791,504661.3626,146412498,1197875,291
2107.73,299836,250663,180781,19.05,534833,386123,355752,148795113225,79651781826,514496.8107,146557299,1296946,286
2112.29,316210,256398,199180,19.34,559697,402647,372254,153265691515,79108256288,507911.9863,146669371,1335799,302
1964.18,299890,250274,184630,18.29,540668,385472,356659,153647677894,78209304011,510173.0421,146770920,1293255,261
2081.11,303900,248466,191739,15.58,539591,392847,344888,124438377904,78686059782,520164.6427,146881518,1284449,324
2066.55,311433,259298,197709,14.83,532431,392850,345881,118854613506,78756692481,512284.61,146989022,1300882,269
2133.82,301572,241792,191814,12.96,583179,414352,379855,98446127075,80210858602,518135.0877,147142036,1315016,262
2150.54,303252,240509,191432,11.45,545868,397002,349251,85229481055,80086231646,510258.7918,147313896,1256904,276
2137.79,343142,275276,206771,13.69,571988,422579,363662,109282376325,79417012394,539964.1183,147466865,1347983,298
2298.66,352788,294953,200810,16.01,573546,413717,382050,120270890177,79056432183,536439.3516,147606870,1350467,300
2431.86,355784,275484,225148,19.04,600761,440121,388861,137756107863,78785305818,534784.8071,147737065,1386341,302
2517.08,302643,242823,187324,16.57,521190,372438,323050,105013545945,79483036935,534788.5007,147854258,1197340,269
2430.91,349388,274619,213925,24.42,617881,441085,437683,183796313660,78910943871,514120.6001,147961382,1426977,297
2318.01,337620,277092,194701,18.66,640546,438114,473390,144966485762,79160468627,522224.9023,148099002,1453000,290
2240.96,316826,264370,189241,22.44,603119,413983,434691,170181112745,79765360505,531046.4509,148212861,1396766,301
2163.36,335434,276854,192125,22.56,651175,454263,473183,195797651762,78423491800,510461.851,148348761,1476842,288
2332.45,348810,297454,179985,32.43,692931,467346,539214,265510040331,81530822523,530846.8549,148510666,1555560,302
2357.59,375730,309736,208168,22.42,705175,502489,485959,166325327588,88971935429,541356.0007,148665796,1565355,302
2410.48,370027,304854,222416,20.13,698457,505358,466530,140016002618,93633381117,538949.1996,148776445,1577266,314
2369.67,360897,292540,226669,17.71,653197,479877,426590,124223128337,94216907988,539129.7506,148875611,1537100,309
2216.56,321400,247068,202679,10.14,673025,488922,400834,67652388873,94843856318,541480.4112,149098800,1389103,307
2322.14,323533,234681,213821,8.64,684188,526352,367442,55417762177,95382429494,558255.7629,149321856,1389350,293
2534.9,342482,269764,218381,9.96,665365,511394,383869,62694725054,94387683856,562430.6079,149417319,1448466,305
2667.93,343301,275850,217607,11.13,645368,486105,400247,66938145405,93916000005,557235.5988,149528832,1448293,287
2750.91,370767,278951,239522,13.12,651324,488379,429375,79191609660,94295167565,575053.3189,149602630,1517604,348
2758.46,383311,276503,259023,11.99,661736,496847,429421,71836786969,94139806485,568263.862,149678151,1530717,284
2775.96,358413,272043,223735,10.04,625741,460578,351867,56781903115,93996018113,566158.3993,149767754,1441230,282
2947.8,341319,245076,219927,10.14,676019,494516,345991,59677504645,94431457868,572189.3644,149895068,1427568,318
2954.22,312199,232510,198597,8.05,637610,440824,369656,43095065217,93723948363,572049.1138,150046974,1417458,331
3432.21,323298,257941,195290,14.21,675494,464550,390943,66900438914,94869902840,573040.069,150161024,1488804,300
3241.09,351511,287455,202413,13.51,702542,492583,406498,69098834782,95018846465,588043.6014,150268945,1536119,287
3522.18,369745,300725,211222,12.94,694409,493792,407394,59385330566,95249233774,583361.0688,150404766,1518877,299
3491.74,375457,309704,213314,14,692677,492081,415046,65942349676,94807627589,596101.3131,150566945,1532197,297
3483.96,385076,321237,207863,14.47,674802,481823,409681,68346008307,94816227107,580225.3202,150763401,1527890,306
3916.25,400767,333693,191826,30.04,758093,469426,555039,139807611958,95170701477,592468.3454,151029037,1710882,283
3927.06,401638,321590,207686,27.78,799580,538671,546693,130671783382,94499810450,601085.784,151295444,1716600,279
3946.42,430408,370763,172321,51.74,763618,464643,557879,238385113212,95577766788,603241.7421,151561505,1716489,313
4181.28,393994,340205,151083,68.72,784481,464443,603855,298765260904,93802323851,604036.8695,151848010,1716051,317
3811.29,371677,310127,164916,63.22,732839,450533,527681,281829434837,93951973334,604529.3351,152076104,1624077,313
3718.99,407540,295338,233706,38.58,759000,517124,479549,170566587929,95300545090,618543.806,152302993,1588560,327
4087.02,398015,300845,216508,32.61,726007,503602,455228,128797309542,94900094995,619395.1676,152524167,1531689,309
3644.04,389893,308057,201809,22.07,700090,472666,444504,93121194895,94572879603,612776.0556,152727448,1472680,331
3586.18,333117,261991,187070,19.45,665517,449732,421703,81298825948,94311633303,629683.3096,152913903,1425115,304
3280.73,368664,288503,207034,20.28,649923,456887,395852,95485853591,93820812567,613785.9781,153089784,1446627,333
3377.65,355933,291849,191641,19.56,620059,434805,385080,88032574764,94510512266,628525.0569,153268190,1425053,323
2442.89,316099,258155,178926,51.49,618994,402163,423361,298784466223,93577108933,632820.4407,153430861,1461174,342
2772.84,334937,269186,189732,23.46,659978,457091,389176,126958389431,93971140228,643805.8731,153584957,1459146,348
2435.86,320798,249874,185310,19.55,595064,428616,336306,114601126841,93556225767,621500.1284,153731313,1367394,316
2297.03,308573,228446,183572,9.49,577732,374244,360590,56329952594,94121993351,621794.6472,153915137,1283663,328
2098.57,267083,206587,163984,22.63,520629,350420,315496,143673402773,93650490779,613847.6693,154124259,1264253,309
2648.77,305855,241946,178959,12.82,553355,388662,322013,68467808560,94345846823,608751.561,154320324,1312739,301
2707.49,329983,256524,189140,10.03,556869,410330,297458,51922095681,93701276250,605002.7384,154492814,1289446,284
2888.94,330611,268221,189270,10,574484,414178,315627,50146189154,93878141584,606507.4136,154674296,1326432,301
2742.48,306313,235337,190033,7.71,576930,434515,298632,39437129759,93048078722,600159.3541,154875677,1291385,299
2412.36,314011,247794,190770,6.96,543025,393292,315310,40891552216,93799437507,599444.4848,155050855,1305078,319
2278.58,323773,247168,185229,5.45,594722,428772,344646,32976768948,93600518661,597052.0837,155351723,1293425,337
2386.91,334826,200409,233624,4.93,594542,441415,318959,28081052885,92929644248,604655.8902,155575585,1280282,342
2707.38,310260,226543,193005,6.42,590204,418988,344920,32279087412,93077492745,597041.8277,155808907,1297889,309
